10799265,16277646,420,1078,37,5,27,2,554.26
9238224,2126822,813,1077,68,4,49,3,1285.2
0,3146,104,1076,19,0,17,2,224.2
9014848,5727378,730,1075,57,1,47,4,1028.85
32657228,1536704,730,1070,53,1,48,2,954
173072,630296,109,1070,62,0,55,2,730.98
13127526,20755333,414,1068,66,15,37,1,978.12
79829,2514186,658,1066,65,9,44,1,1120.6
46875466,2072411,2775,1063,22,2,17,1,844.36
0,27430,134,1063,43,0,39,1,514.71
2960037,207565,378,1062,61,0,52,3,878.4
6216914,1185969,371,1060,44,1,38,2,629.64
935832,25435691,165,1060,52,11,36,2,637
6282879,4347890,625,1059,85,5,63,1,1431.4
2477792,5196095,702,1055,80,5,62,2,1405.6
2044810,22582908,422,1049,47,8,33,3,691.37
350236,14928343,44,1048,61,0,54,1,666.12
398369,190366,1069,1042,50,1,41,1,1055.5
201813,544174,55,1039,59,2,43,1,645.46
20711305,10261506,3727,1038,81,6,60,3,3859.65
6286519,3394440,492,1037,87,4,65,3,1330.23
5372955,13594722,338,1037,67,1,49,2,921.25
4115072,11152322,644,1033,47,5,38,2,788.19
5989518,12540833,99,1030,74,1,58,1,835.46
547612,263033,368,1026,64,2,48,5,892.16
409100,15360207,119,1021,71,6,40,2,809.4
14471,425164,106,1019,49,11,31,1,551.25
30690412,1105433,2463,1016,68,0,61,1,2365.72
442997,1577550,151,1015,70,3,56,2,816.2
8472,9266606,56,1014,63,0,52,2,674.1
6261517,5407294,248,1011,76,8,53,3,956.84
1051213,6667597,157,1010,64,3,50,1,746.88
2130524,13440546,130,1010,58,6,44,1,661.2
12170167,2134447,2843,1009,76,4,59,7,2927.52
1169971,269721,270,1009,37,0,34,1,473.23
12533547,3552920,254,1009,41,1,35,1,517.83
83620,1061511,57,1009,67,1,52,1,714.22
1807726,5862477,1761,1007,67,1,50,4,1854.56
8901556,5933695,689,1006,47,2,38,4,796.65
1663547,18546385,117,1004,83,11,64,1,930.43
1646815,15061165,160,1003,81,5,62,3,942.03
1755434,2037776,569,1001,91,3,79,1,1428.7
1861626,11349479,101,998,59,4,44,1,648.41
2505300,2045031,90,997,20,2,16,1,217.4
182047,311077,38,997,79,4,66,1,817.65
2924311,5778167,116,995,61,2,52,1,677.71
685399,171285,283,990,44,13,26,4,560.12
1316886,5906477,131,990,46,0,38,3,515.66
2094733,5519420,401,988,68,2,55,3,944.52
2624057,432195,165,988,36,2,30,3,415.08
20575939,7425806,1177,987,66,12,45,2,1428.24
148646,7066325,43,987,57,0,53,1,587.1
19065397,4686858,2667,986,79,6,58,2,2885.87
347053,18985290,74,984,38,9,25,1,402.04
7852003,3727254,321,983,72,1,51,1,938.88
3059955,2413758,321,981,64,4,38,3,833.28
1136059,9317986,211,978,64,0,50,2,760.96
4702,13552,45,977,16,0,15,1,163.52
4787362,1050103,475,975,75,2,62,3,1087.5
21543117,4235603,4874,974,88,9,67,4,5146.24
191829,319369,96,972,73,2,60,3,779.64
282388,5739848,41,970,74,0,62,2,748.14
13315764,15731510,1926,969,82,6,64,2,2373.9
1337464,1421872,1053,969,78,7,61,3,1577.16
2590961,133683,81,969,39,0,32,1,409.5
2693646,19279838,214,967,80,9,60,2,944.8
17656,83928,43,967,69,2,58,1,696.9
2676610,535354,408,965,55,0,47,1,755.15
2530648,6388941,180,965,89,4,58,1,1019.05
1775705,5054206,176,965,78,10,46,1,889.98
1886357,2392975,254,962,68,8,50,4,826.88
34076,1092332,228,959,73,5,52,1,866.51
619293,30160479,65,958,57,4,35,1,583.11
1234098,22260641,68,953,53,3,44,2,541.13
21498081,10543869,1294,949,60,4,39,2,1345.8
7547650,2163831,1227,949,57,6,43,2,1240.32
210711,12001688,47,945,53,2,46,1,525.76
16408,481818,46,945,69,1,61,2,683.79
22807364,1209550,1354,944,60,3,50,1,1378.8
359447,8204886,97,943,76,15,41,1,790.4
86370,65629,56,939,12,0,11,1,119.4
0,0,462,933,58,2,47,1,809.1
36417,83446,62,937,73,8,56,1,729.27
7888193,15200572,858,935,67,12,42,2,1201.31
5745341,7407482,342,933,74,11,44,4,943.5
1872769,2754301,149,930,69,7,49,3,744.51
1975214,6789676,201,929,36,1,30,2,406.8
2424106,20927217,55,929,40,0,35,1,393.6
1134062,15649693,147,927,54,1,42,2,579.96
4091169,22732361,268,926,72,10,49,4,859.68
3743744,4005527,209,925,63,3,49,3,714.42
1493798,8542838,116,924,43,12,26,1,447.2
15983976,1324695,1093,920,71,14,46,1,1429.23
4645990,341248,246,918,27,0,25,3,314.28
1847147,2458694,332,916,71,3,54,1,886.08
19087556,5596076,3753,912,26,1,21,1,1212.9
1058728,13903773,75,912,69,0,56,1,681.03
3161019,7998022,530,911,71,3,56,3,1023.11
2686003,9057222,298,909,67,12,44,3,808.69
27683891,11586740,1268,907,64,6,53,3,1392
2034042,12355321,192,904,75,3,58,4,822
1579430,4150207,244,902,38,1,27,7,435.48
2582857,6268316,139,900,76,6,53,1,789.64
18051419,8099306,376,899,73,2,58,1,930.75
2374487,14758072,555,898,79,0,61,2,1147.87
4969689,8185186,686,897,75,3,60,2,1187.25
3437369,1698541,216,897,42,1,33,3,467.46
263950,381421,36,896,61,4,49,3,568.52
9088311,7045666,373,895,61,2,44,3,773.48
574652,1318872,438,893,39,0,35,1,519.09
1372165,7939652,97,892,62,3,43,1,613.18
17495,265730,48,891,49,0,44,1,460.11
8260916,4791006,395,890,72,3,54,3,925.2
606565,345691,121,890,35,0,30,1,353.85
1051893,36661395,786,887,64,1,52,3,1070.72
1206314,703174,444,887,43,0,36,2,572.33
765175,2354226,148,883,63,0,58,2,649.53
619328,69201,107,883,32,0,30,3,316.8
71620,3400005,14,883,45,1,37,2,403.65
1807151,18821541,128,881,52,2,41,2,524.68
3777713,6532412,511,877,68,1,48,4,943.84
11297059,3035010,1823,875,40,1,35,3,1079.2
1106200,2835729,649,875,72,24,37,4,1097.28
241301,558457,44,875,33,5,22,1,303.27
242454,5571496,37,874,75,3,59,2,683.25
17134751,5973867,1905,869,79,8,56,2,2191.46
7442326,613531,684,869,60,13,39,1,931.8
582019,17555108,181,866,66,1,49,3,691.02
2771,596629,42,864,57,3,47,2,516.42
849969,10215657,425,862,78,2,62,3,1003.86
14995520,1520440,1461,859,80,4,59,5,1856
2070990,778813,188,857,27,0,24,1,282.15
1000283,8569927,286,856,60,2,49,4,685.2
28545184,1585072,2577,854,76,4,60,3,2607.56
1602494,941481,584,854,60,1,48,3,862.8
3415099,11283087,1117,853,81,8,59,2,1595.7
163224,441358,73,851,14,0,12,1,129.36
18797824,10090074,1873,850,67,2,53,1,1824.41
242527,27724549,36,848,40,6,29,5,353.6
1853124,503861,240,847,40,2,35,1,434.8
2432874,29936658,575,845,57,1,50,1,809.4
14056,502840,43,843,53,1,46,2,469.58
355476,329997,50,833,76,0,57,2,671.08
284627,5788223,161,827,62,7,43,2,612.56
959151,1385795,62,827,48,0,41,1,426.72
2453392,6424573,416,826,61,15,32,3,757.62
7676498,4619031,1270,825,77,7,59,7,1613.15
153912,507857,67,822,56,0,34,4,497.84
2459726,15433326,116,820,67,21,34,1,627.12
8820471,6656656,888,819,62,5,43,1,1058.34
3687566,8392341,471,819,66,2,54,2,851.4
12024692,12225885,512,818,70,1,52,1,931
1045862,7620673,245,817,90,3,64,4,955.8
155046,44468,50,817,17,0,16,3,147.39
3639190,4947448,242,815,65,1,55,3,687.05
1880360,1087913,362,813,68,1,52,3,799
862726,5992618,46,813,77,0,62,2,661.43
2336608,10196636,408,812,50,0,40,2,610
269482,5707427,128,812,73,2,55,1,686.2
220503,1801015,105,811,56,3,45,2,512.96
4022963,14144482,756,809,70,1,55,3,1095.5
44504972,4361074,4273,806,37,3,31,1,1879.23
277938,1520671,35,806,48,1,42,2,403.68
5922,387658,64,801,51,6,42,1,441.15
32570779,4065102,2226,798,47,2,41,2,1421.28
231794,1767107,90,798,63,2,52,2,559.44
2203591,0,395,509,40,1,34,2,361.6
6161,310972,32,797,67,1,59,1,555.43
1070076,26592555,209,795,27,0,25,3,271.08
1789697,4463179,248,794,78,1,61,4,812.76
962735,14014869,80,794,78,3,64,1,681.72
8338854,3366763,1398,793,58,5,44,6,1270.78
1377831,5374234,126,793,75,2,51,4,689.25
6150148,4162699,1192,792,70,4,57,2,1388.8
621121,6785743,212,792,61,1,47,3,612.44
1194142,2215155,138,791,96,0,87,1,891.84
18402,6395,51,791,14,0,13,2,117.88
368494,10321451,95,790,57,2,47,1,504.45
3842,451626,41,789,15,0,13,2,124.5
17512,723753,64,788,62,1,48,1,528.24
496565,5834779,52,787,67,1,61,1,562.13
1118238,25643818,65,785,60,0,51,2,510
791459,785293,235,784,16,2,12,2,163.04
0,0,386,146,16,0,13,1,85.12
13403235,1057694,825,780,62,6,46,3,995.1
2193881,4003581,551,780,58,2,50,5,771.98
441263,12436914,46,777,57,0,52,1,469.11
106702,4394667,33,776,55,1,48,2,444.95
487357,5108901,63,769,52,1,38,1,432.64
24808053,17551283,44,768,66,11,37,1,535.92
4941931,2519679,197,766,57,1,48,3,548.91
2295587,3548001,205,765,53,2,38,1,514.1
945778,4212934,98,764,71,4,56,2,612.02
280507,10650822,67,763,74,21,43,2,614.2
8415135,400228,1293,761,39,1,34,1,801.06
1588038,8953941,245,761,79,4,60,3,794.74
13807,0,370,722,18,2,14,3,196.56
480347,2235899,240,761,25,3,19,4,250.25
258394,1809819,29,759,81,19,48,1,638.28
47897229,1194955,3566,758,67,11,42,1,2897.08
53737255,4394975,4328,757,22,2,18,1,1118.7
21897366,1186005,4380,756,46,1,38,3,2362.56
19966219,1960146,943,756,52,1,47,3,883.48
3177652,3420981,531,756,55,7,40,2,707.85
1283494,4070062,270,754,48,0,39,3,491.52
32570,735966,62,752,71,1,56,4,577.94
12719441,25507831,804,750,60,1,44,2,932.4
3051881,10355137,368,750,72,5,48,3,804.96
9237,53665,48,747,23,0,20,1,182.85
161537,1269624,254,741,69,1,55,2,686.55
520,975403,29,741,44,1,39,1,338.8
400315,434708,101,740,65,1,54,1,546.65
5794063,1106012,420,734,86,1,63,1,992.44
106007,204934,41,734,56,1,44,2,434
93542,3362329,36,734,59,1,44,2,454.3
986129,7124677,225,733,76,3,55,3,728.08
1426501,2691910,186,733,53,4,42,1,487.07
50807569,25765396,2496,729,79,6,56,2,2547.75
218236,15536787,18,729,9,1,6,1,67.23
608013,2643948,445,727,70,0,60,4,820.4
4840068,68375264,753,726,62,2,46,5,916.98
101378,266865,43,725,69,0,56,2,529.92
93741,27105136,48,724,20,0,17,2,154.4
135493,1780120,33,724,72,9,57,2,545.04
1556339,22714131,61,723,42,2,35,1,329.28
771893,137098,212,718,61,8,40,2,567.3
1011982,11426895,103,718,66,1,57,3,541.86
7383948,29399050,949,716,56,4,46,2,932.4
24806,66311,33,713,48,0,42,3,358.08
206396,1821322,772,708,65,1,56,1,962
4973667,9188543,591,708,70,1,44,1,909.3
19737,946137,166,706,59,1,49,2,514.48
45951715,1331752,2442,704,44,1,38,2,1384.24
26142,176794,40,703,57,0,53,1,423.51
150415,60916,35,702,41,0,36,1,302.17
3840476,1454456,804,700,71,2,57,2,1067.84
2535422,3572922,249,698,77,3,61,2,729.19
7164586,21317603,1085,696,81,5,61,2,1442.61
4270943,23336903,208,694,27,0,25,1,243.54
1265680,1544242,352,692,61,3,50,2,636.84
2139050,72200,291,692,40,0,36,1,393.2
145153,3982862,33,692,64,0,56,3,464
117006,8116006,62,691,80,3,60,4,602.4
8333091,9241336,301,690,74,3,60,3,733.34
511354,6453433,119,688,78,11,55,2,629.46
340041,5940123,75,688,79,4,62,2,602.77
55782355,3415851,4769,686,66,2,56,2,3600.3
700044,4248589,299,686,65,3,42,2,640.25
19385455,1446705,3014,684,40,1,34,2,1479.2
20527171,7301929,412,684,63,2,47,2,690.48
2007663,14649203,219,683,76,6,51,2,685.52
1176003,14505986,201,683,72,2,67,3,636.48
2205774,3606696,1327,682,58,4,48,3,1165.22
3825106,3899062,657,682,8,1,5,1,107.12
22089403,5184473,3473,680,51,4,39,1,2118.03
2105145,1337105,250,679,68,3,53,2,631.72
1240865,939343,95,676,82,2,64,3,632.22
161639,5331930,33,676,47,0,44,2,333.23
630804,4908686,103,675,86,5,66,3,669.08
1458642,3295698,648,672,77,3,62,6,1016.4
8298,236052,32,670,55,0,50,1,386.1
2338197,554884,379,669,69,3,52,1,723.12
2084953,26765254,104,669,69,1,56,2,533.37
984179,464152,31,669,44,0,40,2,308
135632,15217529,33,665,50,0,43,1,349
10200707,1342835,1035,664,82,4,60,4,1393.18
16797182,6123180,1551,662,89,4,68,3,1969.57
238246,3816613,29,661,62,2,54,1,427.8
631492,8814843,3031,660,87,5,66,4,3211.17
409653,29170,78,658,40,0,35,2,294.4
539,90338,38,653,100,100,100,2,691
306131,1896860,106,651,49,9,36,1,370.93
61662,141472,39,650,56,0,49,1,385.84
7110258,22486340,487,649,78,6,58,4,886.08
472361,18914055,82,649,78,4,58,3,570.18
10285173,11484587,964,648,66,8,47,3,1063.92
889363,1269992,163,646,74,20,33,4,598.66
950141,6770060,499,645,90,3,81,1,1029.6
192582,3790369,33,645,71,3,55,1,481.38
2098402,481595,939,643,46,0,41,2,727.72
2062037,2441421,511,642,64,2,46,5,737.92
468517,16745153,24,642,55,0,50,1,366.3
81752,1756988,439,641,63,2,48,2,680.4
1053161,3657022,159,635,51,0,42,1,404.94
2769548,16726774,368,634,73,3,56,1,731.46
4095019,2386582,743,633,84,3,60,3,1155.84
546329,3085869,462,628,75,4,61,4,817.5
1917542,6551984,70,626,67,2,54,1,466.32
661658,5693008,185,623,69,4,54,3,557.52
292125,23825666,28,623,70,0,50,2,455.7
1511034,2429802,326,621,63,1,54,2,596.61
254267,4596155,35,621,49,2,45,1,321.44
890512,2684031,111,619,76,0,56,2,554.8
1360372,5408400,239,618,71,3,58,1,608.47
1250519,5961047,316,617,43,0,38,1,401.19
664967,2286558,287,616,67,3,56,1,605.01
307990,8212047,1664,615,86,5,65,5,1959.94
1042992,5910820,1080,613,52,6,38,2,880.36
14022,1148634,22,612,68,4,53,1,431.12
397536,182491,238,611,76,7,51,1,645.24
15388635,1081473,1749,610,44,2,37,1,1037.96
5725506,10341250,155,609,76,1,65,3,580.64
1549995,586396,88,602,55,0,47,2,379.5
2423747,3320731,260,601,34,1,29,3,292.74
2192599,4244464,282,599,60,1,50,3,528.6
11306076,1723209,2507,598,69,2,53,2,2142.45
1351555,622902,248,596,55,0,48,1,464.2
105412,79632,52,596,41,0,37,1,265.68
284678,1021774,73,595,74,2,57,4,494.32
63932,480648,41,595,81,2,60,6,515.16
8625,463457,107,592,75,1,66,1,524.25
29989706,4409691,4439,590,72,3,57,1,3620.88
8314834,1341337,1356,589,69,4,52,2,1342.05
6322795,1807085,663,588,82,4,58,1,1025.82
0,0,293,2201,27,0,23,1,673.38
39375,665859,27,588,69,0,54,2,424.35
10648906,3727588,854,587,49,1,40,4,706.09
20842,76233,99,586,45,0,42,2,308.25
541717,1348039,72,585,34,1,29,1,223.38
3390922,4704041,160,583,56,3,38,1,416.08
4132660,4824435,420,582,84,2,64,5,841.68
1183764,4429224,150,582,59,4,48,1,431.88
84085,3806883,45,577,61,1,51,2,379.42
83009,8135029,43,577,70,0,56,2,434
4727334,1782909,413,571,48,0,41,2,472.32
5688,69900,28,570,52,0,46,1,310.96
23996,680206,640,568,57,1,46,1,688.56
3731585,1032463,454,567,59,3,48,1,602.39
3126454,6843668,244,567,62,2,49,4,502.82
111437,469961,38,567,65,0,56,1,393.25
2490746,5365553,269,565,67,0,61,1,558.78
7826203,2836002,810,564,77,2,53,1,1057.98
1277590,562125,501,563,76,3,60,4,808.64
67127,5971854,76,563,61,3,48,1,389.79
27529,1409352,29,563,44,0,39,3,260.48
1648677,3303674,240,562,81,3,50,8,649.62
69181,819316,63,561,78,0,56,2,486.72
251174,3989262,52,559,81,2,71,5,494.91
49298,292263,30,559,74,8,50,1,435.86
1454129,804171,176,558,60,3,49,1,440.4
3337007,6189695,674,557,22,1,19,1,270.82
17553672,47937962,1997,555,63,2,55,1,1607.76
3861682,3055940,191,555,43,6,32,1,320.78
132356,1567645,221,552,57,1,49,1,440.61
0,0,276,456,21,0,19,1,153.72
11587190,486048,910,551,85,2,77,2,1241.85
132520,682347,51,549,34,0,30,2,204
678200,10657773,79,548,81,3,55,3,507.87
2633393,9572564,212,546,67,5,40,3,507.86
1203326,264269,278,545,32,0,28,2,263.36
966653,5936022,143,542,83,4,55,3,568.55
733,8204793,23,542,54,1,47,1,305.1
204477,412931,32,540,39,3,32,2,223.08
6093177,16935146,589,538,69,3,58,3,777.63
3791642,6359984,153,538,56,1,48,3,386.96
74872,327869,4575,537,53,3,41,3,2709.36
27976,422537,820,533,69,3,50,1,933.57
7585986,316933,229,533,67,0,59,1,510.54
0,39128,169,532,48,0,44,2,336.48
795476,20916177,125,530,61,0,52,1,399.55
213434,2692958,25,527,64,1,58,1,353.28
377215,121432,3526,523,67,1,56,1,2712.83
627478,3058946,154,523,60,1,48,3,406.2
78545,4280301,82,523,64,1,55,3,387.2
31322639,5269483,4747,522,51,1,42,3,2687.19
18464018,5986918,711,522,95,1,63,2,1171.35
12528,1462779,316,514,53,1,44,3,439.9
857385,7779155,65,514,64,2,52,3,370.56
7295043,6609789,633,513,62,2,44,1,710.52
171080,7676818,138,513,57,3,44,4,371.07
4042041,626459,477,512,39,4,28,5,385.71
26111600,3939220,1648,509,85,5,64,2,1833.45
7470,291243,25,509,49,0,45,1,261.66
375851,2729193,24,509,27,1,23,1,143.91
2456870,24045093,96,507,73,6,54,1,440.19
253715,4366661,71,507,82,1,70,1,473.96
108259,961445,87,501,21,2,17,2,123.48
393305,4620138,52,501,7,0,6,1,38.71
2017811,7176298,151,500,71,1,61,3,462.21
4581434,642038,1337,498,54,1,47,2,990.9
54345418,8649125,4448,496,29,2,23,6,1433.76
2407013,5947121,223,496,71,8,48,1,510.49
604936,868539,1052,495,47,2,38,3,727.09
3240,684034,22,495,31,1,27,2,160.27
4235262,1131844,365,494,54,1,47,3,463.86
231787,2751072,78,494,33,0,30,1,188.76
50187,3182536,24,492,70,0,58,1,361.2
8680,135909,35,491,35,1,31,2,184.1
98326,134117,32,490,50,0,43,1,261
39905404,4299852,5355,488,35,3,28,2,2045.05
19358,341072,26,486,62,0,51,2,317.44
1532182,2672531,72,485,33,2,26,2,183.81
1389875,4638989,209,479,69,4,54,7,474.72
3997831,7560809,133,479,90,0,73,3,550.8
461366,6053256,36,479,51,1,40,1,262.65
1389802,23219639,136,478,74,11,54,2,454.36
286693,1497730,40,478,74,3,60,2,383.32
249854,6895738,164,477,66,4,52,2,423.06
138143,707325,33,477,50,1,43,2,255
44567329,1618972,4174,476,78,3,59,3,3627
715287,817695,263,474,86,0,72,1,633.82
584806,292932,215,474,66,1,56,1,454.74
206363,4122187,53,472,64,2,54,4,336
315777,442120,358,471,68,2,52,1,563.72
918012,438547,288,471,35,0,30,2,265.65
125461,566115,210,470,65,1,51,1,442
3937151,340079,208,470,16,1,12,1,108.48
603195,4524716,82,470,65,10,49,1,358.8
2633702,1255144,447,469,67,0,42,3,613.72
148289,713133,71,469,71,0,65,3,383.4
213726,734433,42,469,40,0,34,1,204.4
11003871,11388654,2115,468,86,6,65,3,2221.38
12400269,10331453,2826,467,35,2,29,2,1152.55
1675114,305293,206,466,19,0,17,1,127.68
870066,455216,178,464,47,3,35,2,301.74
302848,798176,142,464,75,10,50,4,454.5
1911998,815095,317,463,47,1,41,3,366.6
296175,9058137,28,463,33,0,30,1,162.03
1625318,11948580,234,462,57,0,49,3,396.72
4663796,3841321,849,461,66,1,55,1,864.6
1465319,0,240,491,62,5,46,4,453.22
282833,4374767,20,461,62,3,51,2,298.22
73501271,4071010,5170,460,49,5,38,2,2758.7
55955,120369,182,460,62,0,42,2,398.04
332021,5176683,62,460,52,0,46,1,271.44
14016013,1517931,1635,459,34,2,26,2,711.96
2553756,2273524,271,458,58,22,31,3,422.82
0,0,238,47,42,0,35,1,119.7
885285,61593,173,458,74,0,60,1,466.94
30373876,17950900,5087,457,69,3,60,1,3825.36
31550025,1896322,2638,456,71,14,48,1,2196.74
20577479,1270936,6210,455,55,3,46,2,3665.75
33891476,2000300,5357,455,44,2,36,2,2557.28
2100199,1747430,368,455,50,2,42,4,411.5
802,12845175,22,455,37,2,32,1,176.49
4616155,11167992,196,454,37,1,33,1,240.5
133044,900824,20,454,74,0,60,1,350.76
2207867,128935,62,453,55,0,48,2,283.25
689043,1267647,114,452,31,0,28,2,175.46
442510,1357171,499,451,71,1,60,3,674.5
3124537,10696265,422,451,71,2,55,4,619.83
33057268,26295903,2612,450,85,3,63,1,2602.7
1702896,1023008,354,449,70,1,51,5,562.1
127734,439769,43,449,100,100,100,2,492
13152,4086776,13,449,76,3,52,2,351.12
53230,1552231,22,448,41,2,34,1,192.7
4590429,1045549,816,446,41,4,33,1,517.42
1034220,3644838,551,446,66,1,50,4,658.02
1185365,4732469,236,443,82,4,65,3,556.78
1253587,250508,275,440,33,1,27,1,235.95
8810012,283540,432,434,27,0,24,3,233.82
902612,2041657,127,434,70,30,35,5,392.7
0,0,228,257,31,0,30,1,150.35
1684664,5379492,385,432,64,2,51,2,522.88
2891559,7114227,149,432,56,1,50,1,325.36
27486715,2373268,3309,430,57,3,44,4,2131.23
10966057,3415640,2736,430,62,1,55,1,1962.92
517059,22293991,28,430,60,0,49,3,274.8
33312853,1844930,4815,429,79,2,61,1,4142.76
9126116,3412709,558,429,59,4,44,1,582.33
536692,2426862,114,429,62,7,48,2,336.66
1033365,27751757,137,427,71,1,63,1,400.44
116616,2416933,12,427,34,1,30,1,149.26
5395708,2157741,260,425,40,1,36,1,274
449117,13247431,46,425,47,1,41,2,221.37
176607,4003904,16,425,56,0,51,1,246.96
33257162,3581807,4328,424,48,4,38,2,2280.96
17020603,1934416,833,423,69,5,44,4,866.64
4385910,4756106,498,423,53,3,44,3,488.13
196961,1068988,52,423,55,1,47,2,261.25
33169,351850,20,423,88,3,59,1,389.84
751905,669229,100,421,25,1,22,2,130.25
52,277626,37,421,45,0,40,2,206.1
0,547152,475,420,50,1,44,2,447.5
261072,1909250,43,419,62,0,38,1,286.44
5935396,678916,541,417,77,1,59,3,737.66
5094695,768240,131,416,37,5,29,2,202.39
3803436,1301988,352,415,55,1,38,3,421.85
113973,4359005,22,412,59,1,52,1,256.06
368633,466792,60,411,20,0,18,1,94.2
6514533,4745116,464,408,82,3,54,1,715.04
8328579,660073,335,408,38,1,33,1,282.34
4849,88896,21,407,55,0,49,2,235.4
7377864,1754165,598,406,65,2,55,1,652.6
403324,774873,185,406,17,0,15,1,100.47
4603158,5895431,664,405,72,3,50,1,769.68
5120770,9607992,195,405,100,100,100,1,600
1001285,1738298,180,403,16,2,12,1,93.28
210761,631516,49,403,79,0,50,2,357.08
4480,82321,66,402,62,0,49,2,290.16
12106704,604086,2613,399,58,1,50,2,1746.96
13417070,1231685,1619,399,63,3,50,5,1271.34
7474274,1769919,703,399,55,3,44,4,606.1
1580468,14508724,108,399,47,1,40,1,238.29
38387,305931,13,399,65,0,49,3,267.8
390285,7768477,14,398,31,1,26,2,127.72
30275672,10011811,3052,397,51,2,41,2,1758.99
13293352,13557454,588,397,39,1,34,2,384.15
1464232,3211593,78,396,48,0,42,1,227.52
5010340,1298650,136,394,67,1,50,1,355.1
17001522,2434578,2528,393,25,1,21,1,730.25
397703,1097502,46,392,82,9,56,2,359.16
3908183,1354743,777,391,90,4,77,3,1051.2
425463,1197129,20,391,81,6,64,1,332.91
58288,361148,263,389,20,2,16,1,130.4
3050119,3941350,525,388,64,2,52,5,584.32
0,690001,15,387,21,1,18,2,84.42
433343,3163347,55,386,69,1,53,2,304.29
25527423,3196690,2052,383,86,5,65,1,2094.1
3491872,19261703,191,380,28,1,24,1,159.88
1761211,23579975,190,380,47,4,31,8,267.9
305462,729662,194,379,86,2,75,2,492.78
1478447,0,200,702,55,10,40,3,496.1
760075,1372581,123,379,44,3,37,3,220.88
342886,334773,85,379,45,0,37,2,208.8
615267,1309127,75,379,62,7,46,2,281.48
1881004,245121,336,378,38,0,34,2,271.32
3257170,493015,39,377,45,0,42,1,187.2
11734,1962,19,377,7,0,5,1,27.72
54842,1236942,18,376,58,0,35,1,228.52
4772417,24694029,2637,375,28,2,23,1,843.36
28439,75918,5116,374,45,1,38,3,2470.5
2101622,6082158,111,374,75,0,48,3,363.75
164940,373316,25,374,56,1,45,1,223.44
27985013,1846388,655,373,55,1,45,2,565.4
98079,2996324,84,370,82,1,47,3,372.28
949348,455861,58,370,57,4,47,4,243.96
637903,76877,98,369,60,5,43,2,280.2
1466582,2621628,202,368,47,1,39,1,267.9
15308789,3559864,2155,365,77,3,60,1,1940.4
6332654,4905141,498,365,39,1,34,1,336.57
1436848,1332622,298,365,73,3,57,1,483.99
470180,1612073,150,363,32,1,27,2,164.16
38855,25224558,3904,362,60,13,39,2,2559.6
1244705,907187,159,362,62,1,51,1,323.02
13928196,2175342,948,361,82,3,63,2,1073.38
225534,4655794,14,361,55,0,45,1,206.25
1201007,4625743,42,360,35,1,25,2,140.7
9292,445830,122,359,41,0,36,1,197.21
255358,530072,76,357,58,1,48,2,251.14
249163,8193086,35,356,39,0,27,1,152.49
284107,3652193,12,356,73,1,67,1,268.64
309533,1049141,527,354,60,1,48,2,528.6
318772,3400086,55,353,70,1,44,1,285.6
12643061,66119637,290,351,66,2,50,3,423.06
6884,798414,40,351,61,1,50,2,238.51
6671,19576,264,350,76,1,56,1,466.64
31971671,1684154,4623,349,72,2,57,1,3579.84
3080513,4771968,198,348,70,2,51,3,382.2
1176136,328030,190,348,39,1,30,2,209.82
130507,2990413,32,348,59,2,51,1,224.2
8080328,5899164,412,346,65,1,59,1,492.7
155877,199007,13,346,74,0,58,3,265.66
1203046,2946042,127,345,78,12,50,2,368.16
520,145495,16,345,52,4,39,1,187.72
3913983,822325,1053,344,36,1,30,1,502.92
312674,20239,27,344,28,0,26,1,103.88
2394110,531061,522,343,80,7,58,2,692
895494,717512,173,343,45,1,38,2,232.2
7829451,4800732,1324,341,88,5,68,4,1465.2
1023431,2453699,159,341,71,8,52,2,355
4351814,2685691,359,340,69,3,54,2,482.31
34151672,1777829,2677,339,70,4,56,1,2111.2
215570,877676,257,339,76,1,59,1,452.96
985806,2997536,112,339,59,1,43,2,266.09
3619294,2910341,231,338,57,0,48,5,324.33
703835,3489315,116,338,89,2,78,2,404.06
2863912,11829583,234,337,76,2,64,5,433.96
1784973,15558563,188,336,50,0,33,5,262
1998580,7879079,146,336,63,3,45,4,303.66
1882530,4193897,123,336,40,1,34,2,183.6
65686,587121,22,336,42,2,30,2,150.36
4062833,2694906,526,333,68,1,52,1,584.12
3248027,12686257,308,333,62,2,44,2,397.42
2091660,4409324,542,332,68,1,56,3,594.32
23646703,1930481,3165,331,88,5,69,2,3076.48
21791,15874,20,331,44,0,38,1,154.44
14178216,764859,2391,329,48,0,41,1,1305.6
25692704,2429523,5087,328,72,2,61,4,3898.8
2577229,3239616,473,328,71,6,56,1,568.71
3261809,1527462,811,327,54,2,46,3,614.52
205153,559855,670,327,26,1,22,4,259.22
880162,4613484,144,326,20,1,14,2,94
307685,0,176,1124,75,3,47,2,975
222347,2335749,45,326,77,1,54,2,285.67
58275970,1430504,4422,325,52,2,43,3,2468.44
2174317,168908,551,325,76,1,59,1,665.76
1050997,166296,133,323,100,100,100,2,456
1701861,4485537,107,323,69,1,55,1,296.7
3015412,2013754,265,321,49,0,42,4,287.14
9571,477050,12,321,64,1,46,1,213.12
54602956,987613,4376,320,66,2,52,1,3099.36
880426,7562291,205,319,61,1,51,3,319.64
25042513,1235715,3862,318,70,1,62,3,2926
16603102,1535086,3118,317,69,2,58,3,2370.15
