5011877,48642086,2578,1985,72,9,45,4
2047993,8277825,496,1985,64,5,50,3
2487798,17936698,567,1984,79,8,51,6
16257736,26929190,1269,1979,76,6,49,2
1308852,6717263,531,1978,58,6,44,2
7073047,25669858,764,1975,82,11,58,5
2264623,11471124,267,1969,67,6,50,2
4158971,10124678,450,1966,72,8,51,2
56159926,15026496,3958,1965,66,6,50,4
3000856,41433372,538,1961,69,18,36,5
40293132,2064543,2738,1947,85,5,60,1
7279621,892090,484,1941,55,3,44,2
1622753,7578865,196,1934,73,7,52,2
5237600,11804591,919,1933,63,7,47,8
10171052,20401007,1595,1926,67,13,45,3
16986766,23227202,1042,1926,64,6,42,4
3696017,16691486,526,1922,78,5,60,2
525030,7848280,198,1922,67,8,44,2
4264604,9743790,671,1921,80,10,56,3
1737101,24124457,160,1920,72,7,31,4
9333642,9043489,2792,1919,68,9,50,6
2640222,2446708,347,1915,76,7,47,5
3010134,9236559,513,1907,57,5,41,4
1056948,37750477,183,1907,72,14,33,5
1938218,10175121,263,1904,84,8,61,1
2380019,15238243,464,1896,76,3,48,3
19554103,5741647,2873,1890,75,12,54,4
1683260,5217825,160,1887,62,2,51,2
15271609,20799259,1252,1886,48,2,39,2
3567337,20643897,302,1860,78,11,47,3
11207778,994338,913,1849,33,1,28,1
226135,6419363,85,1844,62,9,45,2
2174059,4354249,515,1830,48,6,36,3
3677330,14387730,413,1830,78,10,54,4
4589101,10276370,418,1824,82,10,55,2
1851026,8212938,629,1819,71,9,47,5
2279494,8022111,320,1814,80,6,58,3
6165573,338075,718,1812,100,100,100,1
2591147,10342209,370,1811,80,8,56,1
5497167,1499371,679,1808,57,1,49,2
516981,1113737,112,1807,65,1,49,1
1065900,132716,79,1807,77,11,40,1
35834661,3634228,2525,1800,80,7,55,3
6757801,8842088,637,1798,72,10,49,7
5466294,11516385,394,1798,100,100,100,2
1709997,13286011,260,1795,68,2,60,2
10441605,8126663,2200,1794,64,6,49,3
1618504,12024501,694,1792,83,8,60,5
57937504,6584204,2811,1782,41,1,31,2
397019,11329284,167,1782,76,11,45,4
886056,14819972,1367,1779,73,5,53,1
20410006,2168253,2813,1753,73,3,59,1
2048902,515409,1288,1752,63,1,57,1
4141953,26445665,1225,1751,83,6,64,3
116966,2346122,49,1748,56,4,43,2
1350675,3489165,256,1741,85,5,53,3
5549447,10310066,799,1735,47,0,43,1
448202,8071955,188,1733,77,7,54,2
5458178,20921573,173,1729,77,7,66,1
3439124,6524579,837,1728,31,3,24,2
4020007,17213244,627,1727,19,3,14,1
4267896,10211685,388,1724,100,100,100,3
1669298,13750840,224,1722,49,11,28,3
4135212,912384,356,1721,52,1,39,4
16553800,1065342,1011,1712,45,1,38,3
3763264,12258795,1239,1709,37,13,19,2
1592225,9238146,341,1705,67,5,40,2
705870,10880861,206,1703,70,5,53,2
3927005,8247747,459,1702,90,2,74,1
2094910,8413938,338,1701,69,7,42,2
1210516,33524737,213,1696,55,11,34,1
4707152,37181060,346,1693,46,15,24,2
358711,3865355,133,1693,26,2,21,4
1117295,202254,631,1690,81,0,59,1
2405166,20029636,615,1685,77,6,55,3
2775010,27702944,542,1682,68,8,51,5
1199331,12351486,207,1682,62,6,47,1
197487,665799,131,1676,74,1,54,1
3846997,9989238,354,1668,70,0,49,2
498157,1980444,177,1665,74,9,56,2
9866440,7158564,481,1664,69,5,52,5
847659,13491836,186,1663,70,1,44,4
1710545,17987623,259,1654,73,5,56,2
4864432,5841430,437,1652,33,1,28,3
258,498757,226,1652,52,1,38,1
5925142,11780226,565,1650,82,5,58,7
1289750,16752610,149,1642,80,12,61,1
7852294,7188508,833,1640,70,2,54,4
232643,5511507,216,1640,61,4,44,1
7044329,4301695,1521,1639,44,5,33,4
15075644,420675,711,1639,64,2,50,3
1445120,4088239,314,1638,62,1,47,6
6008609,14886117,566,1636,71,2,50,3
0,151076,553,1636,29,0,19,1
3762544,405992,130,1630,67,0,52,1
17709,172656,110,1627,22,0,20,1
6850678,9144828,691,1622,68,5,50,2
833644,3802648,496,1616,53,8,38,3
5772279,26475949,342,1616,46,5,36,3
1283164,2630073,88,1614,52,1,42,2
922451,13832879,215,1610,58,0,44,2
1290409,20622731,219,1608,69,6,54,2
39787145,8009093,5172,1602,58,5,46,4
4327256,7601217,425,1601,36,2,27,2
754442,5068167,166,1600,64,11,35,2
6909673,17852371,1743,1595,44,8,32,2
3227760,18026076,590,1595,66,5,52,1
5421876,10681778,691,1590,79,18,47,3
6207454,17869264,932,1586,74,8,55,6
11641615,796401,1523,1584,70,14,44,2
2133521,6045036,419,1581,70,8,52,3
31567,423024,67,1581,42,0,38,1
3041430,8960801,508,1580,72,1,64,1
154939,222181,109,1579,44,5,35,3
1537289,13231694,155,1578,65,7,38,2
110,231017,593,1577,25,0,22,2
1433211,20033604,187,1576,62,8,46,4
668139,4685375,444,1565,57,3,41,2
6788822,9012972,625,1564,51,4,41,1
6171880,12768014,647,1562,59,10,36,4
470948,170851,258,1562,67,3,49,1
5412148,14692539,208,1561,58,12,38,3
10000271,37550768,1851,1558,49,7,36,7
1444648,8286408,338,1558,51,3,42,2
3395936,8717713,391,1557,64,9,50,3
2212996,10229835,588,1556,63,1,51,3
905528,14952224,130,1556,58,1,44,1
672546,7633207,206,1553,100,100,100,3
3247453,18239373,369,1543,73,7,54,1
1952690,21775396,85,1543,38,1,32,4
2128991,4164239,586,1536,73,3,46,4
5305083,638426,1055,1533,57,2,48,4
1408449,15893330,290,1533,69,9,46,1
247856,44211,114,1533,17,0,15,1
390972,1008969,282,1525,69,1,51,4
320731,900394,204,1523,82,7,63,2
117366,1320766,70,1522,43,0,34,1
279721,864093,128,1520,63,1,50,5
24213,4680083,89,1513,51,0,43,1
14468756,6178805,869,1512,45,4,35,1
7067546,23470489,231,1509,66,1,50,5
3327216,5297296,552,1508,49,2,31,2
14090547,8475467,153,1507,49,3,40,1
5715423,5527449,261,1505,56,0,46,1
2998194,1326459,481,1503,71,6,60,2
3191508,6320729,211,1503,59,9,41,2
5242199,14501569,532,1502,76,5,59,6
1700642,9679076,233,1493,51,4,42,1
27245645,2689410,1724,1490,63,3,50,3
1427421,18881996,514,1490,82,6,61,3
1392306,7643378,288,1488,50,4,38,2
2613507,11021780,145,1487,90,4,55,3
60266,1396317,79,1486,46,0,35,1
146715,6934916,132,1483,55,1,42,4
4012318,3334614,745,1479,62,2,51,3
681353,445134,224,1478,47,1,39,2
10313807,1677304,1618,1476,49,0,44,1
2880766,9613294,435,1476,65,5,52,3
3492352,15400900,740,1474,72,7,55,4
29884387,1200781,4698,1470,22,0,20,1
5428048,1454085,490,1470,56,0,47,1
2317781,13608105,260,1469,67,16,38,3
2859023,20828745,208,1466,55,4,40,3
395386,5996314,370,1457,42,3,35,1
11456191,1736423,1456,1454,22,2,17,2
1891440,24319124,271,1454,50,10,34,3
59274861,12306883,4516,1451,78,7,55,5
8545960,1421822,173,1449,53,2,40,2
11845870,11224237,3731,1447,61,7,40,6
1776047,11151863,249,1447,100,100,100,3
7702666,39757240,505,1446,62,11,43,4
1277151,6855636,282,1442,66,5,53,2
2618777,461417,1523,1441,35,1,29,1
2559209,55617644,311,1435,71,13,38,6
7439194,5621640,724,1430,63,6,40,2
3268031,37872300,206,1430,68,25,36,1
23046327,44667833,5763,1429,43,14,22,3
1858308,380075,336,1428,72,1,59,3
3469413,855200,1081,1425,24,1,21,2
184773,1516137,636,1424,60,1,47,1
591654,399085,72,1420,46,0,37,2
15658392,27136328,1143,1419,32,6,22,2
3379991,9051322,573,1417,48,4,38,1
2380344,7863150,147,1417,64,5,49,3
4591882,17966892,441,1414,80,8,47,3
5361179,6436459,513,1412,76,11,54,3
20285053,16868672,3073,1410,68,5,52,2
241292,18801394,59,1407,75,6,46,3
4496422,7389643,510,1405,52,5,43,1
750600,313291,252,1403,67,1,53,3
3790318,21937991,244,1403,54,11,35,4
8356454,9089130,587,1402,63,6,49,7
118393,515066,162,1401,57,22,29,2
2336433,8157850,536,1398,83,2,66,4
2937697,9410803,169,1398,34,5,25,3
821220,7683530,229,1389,50,1,37,3
1235207,633832,2537,1387,44,2,38,3
16341492,19779836,696,1387,40,3,34,1
850451,8583692,348,1386,45,2,40,2
1559485,514002,218,1383,60,7,42,2
7441204,8926942,725,1381,72,2,52,3
3902527,8009304,582,1381,82,6,43,3
254056,17707208,81,1381,31,11,16,2
3737522,22615803,304,1376,56,7,40,2
1929457,1902054,270,1375,65,7,42,3
14878653,10254446,1339,1372,71,8,53,2
22621963,1736938,2684,1371,73,2,55,4
694251,8644890,189,1369,66,5,53,2
18005757,863121,1139,1363,42,5,32,2
5167065,30331248,248,1357,41,9,20,2
2271281,11430950,413,1355,73,5,49,2
1211056,8170137,204,1352,57,3,42,1
6480718,10896739,1283,1350,84,6,54,4
4503222,21247505,3304,1348,87,5,70,4
7938597,15296155,498,1345,68,25,31,1
861870,10686408,278,1345,64,2,56,1
3898163,728701,429,1343,44,0,39,2
3674422,5689982,400,1339,77,5,62,3
14337173,8370174,1003,1336,64,6,50,5
3243742,31228643,184,1333,69,4,55,1
2352382,6687077,415,1332,61,2,50,1
2996196,9014030,536,1331,58,1,51,2
784911,3266003,142,1331,100,100,100,1
3219881,28433383,535,1325,72,1,59,1
1988135,13380014,141,1321,30,1,26,2
10459992,8077794,1936,1320,79,8,58,3
941340,23039858,265,1319,76,7,40,2
176703,3809565,66,1319,62,1,55,1
4105613,4474544,532,1318,75,2,57,3
2015142,9018176,174,1317,77,3,65,2
618517,9880857,200,1316,62,1,47,1
1419460,20919666,143,1312,82,7,65,2
5174797,339642,1430,1310,84,3,68,2
6902056,40704521,734,1310,52,9,33,5
3950608,8440696,338,1294,76,8,47,4
752357,5911105,205,1292,64,4,48,1
41721848,15899175,300,1290,66,15,43,2
1747914,8728095,227,1290,51,6,38,3
4876858,7634379,501,1284,79,6,55,6
1167907,13931921,218,1284,57,4,48,2
571870,7611167,121,1283,71,4,57,3
793257,1059787,309,1282,78,2,62,2
947293,4851401,214,1280,87,2,40,1
37796,8864665,60,1279,45,3,35,2
598480,10932731,186,1274,80,5,58,5
8242075,6607628,865,1273,72,6,55,2
3773129,17795932,733,1271,83,7,59,4
6119197,596659,692,1268,86,4,54,1
8257845,7372934,2124,1266,38,3,31,2
2018818,19377655,210,1266,51,4,39,2
6402090,4132138,630,1263,57,2,46,5
56446,357218,157,1254,63,8,46,3
171663,210687,211,1249,75,0,56,3
7844442,8739008,743,1248,41,2,35,1
11023390,12444461,810,1247,61,7,46,7
17805,1728624,12,1240,69,1,47,2
1200330,17337413,131,1239,43,2,37,2
1899981,10983834,146,1237,59,25,28,1
432091,8600436,71,1236,82,0,71,4
370292,5559433,500,1234,46,2,40,1
1033863,9482488,135,1231,38,0,33,1
3058639,5400410,480,1229,46,3,37,2
1668626,3823927,401,1229,69,5,52,5
4685420,7740279,744,1227,59,6,48,3
2974680,7132791,1112,1226,51,4,20,1
520162,3103164,180,1225,82,12,50,3
821755,3460061,175,1224,86,2,42,8
69113,53810,63,1224,38,0,33,1
16471539,24363893,1870,1219,80,12,56,2
1992849,477217,433,1218,70,0,56,1
1026903,8178333,214,1218,53,6,36,2
479410,5756052,64,1216,60,0,40,1
34239291,20183363,2192,1215,54,9,35,6
2605122,1062154,566,1213,69,2,54,3
2799878,7287625,287,1210,45,4,37,3
684933,736571,324,1203,50,0,45,3
945784,2782898,167,1203,86,4,39,1
781328,2285372,203,1196,73,6,53,2
4017538,4991106,767,1195,66,1,51,2
498878,18696683,105,1189,61,3,50,1
5073576,18447914,268,1187,62,6,49,2
817043,16204578,1026,1183,71,3,52,2
5550204,33795843,366,1181,79,12,55,5
472174,3941117,212,1181,85,2,74,2
904284,2794305,80,1179,62,13,42,3
2123946,10196940,197,1178,74,7,44,1
674541,6488557,86,1178,77,3,61,2
3009495,3679559,692,1176,63,2,51,5
2334926,17802607,463,1176,56,7,41,1
1042262,6566870,338,1176,76,8,48,1
2126378,4965743,334,1171,88,8,74,2
0,0,109,1166,67,0,58,1
2478935,981864,261,1163,60,0,52,2
810553,10077291,159,1162,53,3,44,2
2568300,4829137,432,1158,59,3,49,4
3342591,9669675,482,1156,39,9,24,2
177618,7353417,59,1152,65,1,53,1
8895875,4691140,1701,1151,39,1,32,2
705552,2848580,201,1151,70,5,44,3
