849969	10215657	425	862	78	2	62	3
14995520	1520440	1461	859	80	4	59	5
2070990	778813	188	857	27	0	24	1
1000283	8569927	286	856	60	2	49	4
28545184	1585072	2577	854	76	4	60	3
1602494	941481	584	854	60	1	48	3
3415099	11283087	1117	853	81	8	59	2
163224	441358	73	851	14	0	12	1
18797824	10090074	1873	850	67	2	53	1
242527	27724549	36	848	40	6	29	5
1853124	503861	240	847	40	2	35	1
2432874	29936658	575	845	57	1	50	1
14056	502840	43	843	53	1	46	2
355476	329997	50	833	76	0	57	2
284627	5788223	161	827	62	7	43	2
959151	1385795	62	827	48	0	41	1
2453392	6424573	416	826	61	15	32	3
7676498	4619031	1270	825	77	7	59	7
153912	507857	67	822	56	0	34	4
2459726	15433326	116	820	67	21	34	1
8820471	6656656	888	819	62	5	43	1
3687566	8392341	471	819	66	2	54	2
12024692	12225885	512	818	70	1	52	1
1045862	7620673	245	817	90	3	64	4
155046	44468	50	817	17	0	16	3
3639190	4947448	242	815	65	1	55	3
1880360	1087913	362	813	68	1	52	3
862726	5992618	46	813	77	0	62	2
2336608	10196636	408	812	50	0	40	2
269482	5707427	128	812	73	2	55	1
220503	1801015	105	811	56	3	45	2
4022963	14144482	756	809	70	1	55	3
44504972	4361074	4273	806	37	3	31	1
277938	1520671	35	806	48	1	42	2
5922	387658	64	801	51	6	42	1
32570779	4065102	2226	798	47	2	41	2
231794	1767107	90	798	63	2	52	2
2203591	0	395	509	40	1	34	2
6161	310972	32	797	67	1	59	1
1070076	26592555	209	795	27	0	25	3
1789697	4463179	248	794	78	1	61	4
962735	14014869	80	794	78	3	64	1
8338854	3366763	1398	793	58	5	44	6
1377831	5374234	126	793	75	2	51	4
6150148	4162699	1192	792	70	4	57	2
621121	6785743	212	792	61	1	47	3
1194142	2215155	138	791	96	0	87	1
18402	6395	51	791	14	0	13	2
368494	10321451	95	790	57	2	47	1
3842	451626	41	789	15	0	13	2
17512	723753	64	788	62	1	48	1
496565	5834779	52	787	67	1	61	1
1118238	25643818	65	785	60	0	51	2
791459	785293	235	784	16	2	12	2
0	0	386	146	16	0	13	1
13403235	1057694	825	780	62	6	46	3
2193881	4003581	551	780	58	2	50	5
441263	12436914	46	777	57	0	52	1
106702	4394667	33	776	55	1	48	2
487357	5108901	63	769	52	1	38	1
24808053	17551283	44	768	66	11	37	1
4941931	2519679	197	766	57	1	48	3
2295587	3548001	205	765	53	2	38	1
945778	4212934	98	764	71	4	56	2
280507	10650822	67	763	74	21	43	2
8415135	400228	1293	761	39	1	34	1
1588038	8953941	245	761	79	4	60	3
13807	0	370	722	18	2	14	3
480347	2235899	240	761	25	3	19	4
258394	1809819	29	759	81	19	48	1
47897229	1194955	3566	758	67	11	42	1
53737255	4394975	4328	757	22	2	18	1
21897366	1186005	4380	756	46	1	38	3
19966219	1960146	943	756	52	1	47	3
3177652	3420981	531	756	55	7	40	2
1283494	4070062	270	754	48	0	39	3
32570	735966	62	752	71	1	56	4
12719441	25507831	804	750	60	1	44	2
3051881	10355137	368	750	72	5	48	3
9237	53665	48	747	23	0	20	1
161537	1269624	254	741	69	1	55	2
520	975403	29	741	44	1	39	1
400315	434708	101	740	65	1	54	1
5794063	1106012	420	734	86	1	63	1
106007	204934	41	734	56	1	44	2
93542	3362329	36	734	59	1	44	2
986129	7124677	225	733	76	3	55	3
1426501	2691910	186	733	53	4	42	1
50807569	25765396	2496	729	79	6	56	2
218236	15536787	18	729	9	1	6	1
608013	2643948	445	727	70	0	60	4
4840068	68375264	753	726	62	2	46	5
101378	266865	43	725	69	0	56	2
93741	27105136	48	724	20	0	17	2
135493	1780120	33	724	72	9	57	2
1556339	22714131	61	723	42	2	35	1
771893	137098	212	718	61	8	40	2
1011982	11426895	103	718	66	1	57	3
7383948	29399050	949	716	56	4	46	2
24806	66311	33	713	48	0	42	3
206396	1821322	772	708	65	1	56	1
4973667	9188543	591	708	70	1	44	1
19737	946137	166	706	59	1	49	2
45951715	1331752	2442	704	44	1	38	2
26142	176794	40	703	57	0	53	1
150415	60916	35	702	41	0	36	1
3840476	1454456	804	700	71	2	57	2
2535422	3572922	249	698	77	3	61	2
7164586	21317603	1085	696	81	5	61	2
4270943	23336903	208	694	27	0	25	1
1265680	1544242	352	692	61	3	50	2
2139050	72200	291	692	40	0	36	1
145153	3982862	33	692	64	0	56	3
117006	8116006	62	691	80	3	60	4
8333091	9241336	301	690	74	3	60	3
511354	6453433	119	688	78	11	55	2
340041	5940123	75	688	79	4	62	2
55782355	3415851	4769	686	66	2	56	2
700044	4248589	299	686	65	3	42	2
19385455	1446705	3014	684	40	1	34	2
20527171	7301929	412	684	63	2	47	2
2007663	14649203	219	683	76	6	51	2
1176003	14505986	201	683	72	2	67	3
2205774	3606696	1327	682	58	4	48	3
3825106	3899062	657	682	8	1	5	1
22089403	5184473	3473	680	51	4	39	1
2105145	1337105	250	679	68	3	53	2
1240865	939343	95	676	82	2	64	3
161639	5331930	33	676	47	0	44	2
630804	4908686	103	675	86	5	66	3
1458642	3295698	648	672	77	3	62	6
8298	236052	32	670	55	0	50	1
2338197	554884	379	669	69	3	52	1
2084953	26765254	104	669	69	1	56	2
984179	464152	31	669	44	0	40	2
135632	15217529	33	665	50	0	43	1
10200707	1342835	1035	664	82	4	60	4
16797182	6123180	1551	662	89	4	68	3
238246	3816613	29	661	62	2	54	1
631492	8814843	3031	660	87	5	66	4
409653	29170	78	658	40	0	35	2
539	90338	38	653	100	100	100	2
306131	1896860	106	651	49	9	36	1
61662	141472	39	650	56	0	49	1
7110258	22486340	487	649	78	6	58	4
472361	18914055	82	649	78	4	58	3
10285173	11484587	964	648	66	8	47	3
889363	1269992	163	646	74	20	33	4
950141	6770060	499	645	90	3	81	1
192582	3790369	33	645	71	3	55	1
2098402	481595	939	643	46	0	41	2
2062037	2441421	511	642	64	2	46	5
468517	16745153	24	642	55	0	50	1
81752	1756988	439	641	63	2	48	2
1053161	3657022	159	635	51	0	42	1
2769548	16726774	368	634	73	3	56	1
4095019	2386582	743	633	84	3	60	3
546329	3085869	462	628	75	4	61	4
1917542	6551984	70	626	67	2	54	1
661658	5693008	185	623	69	4	54	3
292125	23825666	28	623	70	0	50	2
1511034	2429802	326	621	63	1	54	2
254267	4596155	35	621	49	2	45	1
890512	2684031	111	619	76	0	56	2
1360372	5408400	239	618	71	3	58	1
1250519	5961047	316	617	43	0	38	1
664967	2286558	287	616	67	3	56	1
307990	8212047	1664	615	86	5	65	5
1042992	5910820	1080	613	52	6	38	2
14022	1148634	22	612	68	4	53	1
397536	182491	238	611	76	7	51	1
15388635	1081473	1749	610	44	2	37	1
5725506	10341250	155	609	76	1	65	3
1549995	586396	88	602	55	0	47	2
2423747	3320731	260	601	34	1	29	3
2192599	4244464	282	599	60	1	50	3
11306076	1723209	2507	598	69	2	53	2
1351555	622902	248	596	55	0	48	1
105412	79632	52	596	41	0	37	1
284678	1021774	73	595	74	2	57	4
63932	480648	41	595	81	2	60	6
8625	463457	107	592	75	1	66	1
29989706	4409691	4439	590	72	3	57	1
8314834	1341337	1356	589	69	4	52	2
6322795	1807085	663	588	82	4	58	1
0	0	293	2201	27	0	23	1
39375	665859	27	588	69	0	54	2
10648906	3727588	854	587	49	1	40	4
20842	76233	99	586	45	0	42	2
541717	1348039	72	585	34	1	29	1
3390922	4704041	160	583	56	3	38	1
4132660	4824435	420	582	84	2	64	5
1183764	4429224	150	582	59	4	48	1
84085	3806883	45	577	61	1	51	2
83009	8135029	43	577	70	0	56	2
4727334	1782909	413	571	48	0	41	2
5688	69900	28	570	52	0	46	1
23996	680206	640	568	57	1	46	1
3731585	1032463	454	567	59	3	48	1
3126454	6843668	244	567	62	2	49	4
111437	469961	38	567	65	0	56	1
2490746	5365553	269	565	67	0	61	1
7826203	2836002	810	564	77	2	53	1
1277590	562125	501	563	76	3	60	4
67127	5971854	76	563	61	3	48	1
27529	1409352	29	563	44	0	39	3
1648677	3303674	240	562	81	3	50	8
69181	819316	63	561	78	0	56	2
251174	3989262	52	559	81	2	71	5
49298	292263	30	559	74	8	50	1
1454129	804171	176	558	60	3	49	1
3337007	6189695	674	557	22	1	19	1
17553672	47937962	1997	555	63	2	55	1
3861682	3055940	191	555	43	6	32	1
132356	1567645	221	552	57	1	49	1
0	0	276	456	21	0	19	1
11587190	486048	910	551	85	2	77	2
132520	682347	51	549	34	0	30	2
678200	10657773	79	548	81	3	55	3
2633393	9572564	212	546	67	5	40	3
1203326	264269	278	545	32	0	28	2
966653	5936022	143	542	83	4	55	3
733	8204793	23	542	54	1	47	1
204477	412931	32	540	39	3	32	2
6093177	16935146	589	538	69	3	58	3
3791642	6359984	153	538	56	1	48	3
74872	327869	4575	537	53	3	41	3
27976	422537	820	533	69	3	50	1
7585986	316933	229	533	67	0	59	1
0	39128	169	532	48	0	44	2
795476	20916177	125	530	61	0	52	1
213434	2692958	25	527	64	1	58	1
377215	121432	3526	523	67	1	56	1
627478	3058946	154	523	60	1	48	3
78545	4280301	82	523	64	1	55	3
31322639	5269483	4747	522	51	1	42	3
18464018	5986918	711	522	95	1	63	2
12528	1462779	316	514	53	1	44	3
857385	7779155	65	514	64	2	52	3
7295043	6609789	633	513	62	2	44	1
171080	7676818	138	513	57	3	44	4
4042041	626459	477	512	39	4	28	5
26111600	3939220	1648	509	85	5	64	2
7470	291243	25	509	49	0	45	1
375851	2729193	24	509	27	1	23	1
2456870	24045093	96	507	73	6	54	1
253715	4366661	71	507	82	1	70	1
108259	961445	87	501	21	2	17	2
393305	4620138	52	501	7	0	6	1
2017811	7176298	151	500	71	1	61	3
4581434	642038	1337	498	54	1	47	2
54345418	8649125	4448	496	29	2	23	6
2407013	5947121	223	496	71	8	48	1
604936	868539	1052	495	47	2	38	3
3240	684034	22	495	31	1	27	2
4235262	1131844	365	494	54	1	47	3
231787	2751072	78	494	33	0	30	1
50187	3182536	24	492	70	0	58	1
8680	135909	35	491	35	1	31	2
98326	134117	32	490	50	0	43	1
39905404	4299852	5355	488	35	3	28	2
19358	341072	26	486	62	0	51	2
1532182	2672531	72	485	33	2	26	2
1389875	4638989	209	479	69	4	54	7
3997831	7560809	133	479	90	0	73	3
461366	6053256	36	479	51	1	40	1
1389802	23219639	136	478	74	11	54	2
286693	1497730	40	478	74	3	60	2
249854	6895738	164	477	66	4	52	2
138143	707325	33	477	50	1	43	2
44567329	1618972	4174	476	78	3	59	3
715287	817695	263	474	86	0	72	1
584806	292932	215	474	66	1	56	1
206363	4122187	53	472	64	2	54	4
315777	442120	358	471	68	2	52	1
918012	438547	288	471	35	0	30	2
125461	566115	210	470	65	1	51	1
3937151	340079	208	470	16	1	12	1
603195	4524716	82	470	65	10	49	1
2633702	1255144	447	469	67	0	42	3
148289	713133	71	469	71	0	65	3
213726	734433	42	469	40	0	34	1
11003871	11388654	2115	468	86	6	65	3
12400269	10331453	2826	467	35	2	29	2
1675114	305293	206	466	19	0	17	1
870066	455216	178	464	47	3	35	2
302848	798176	142	464	75	10	50	4
1911998	815095	317	463	47	1	41	3
296175	9058137	28	463	33	0	30	1
1625318	11948580	234	462	57	0	49	3
4663796	3841321	849	461	66	1	55	1
1465319	0	240	491	62	5	46	4
282833	4374767	20	461	62	3	51	2
73501271	4071010	5170	460	49	5	38	2
55955	120369	182	460	62	0	42	2
332021	5176683	62	460	52	0	46	1
14016013	1517931	1635	459	34	2	26	2
2553756	2273524	271	458	58	22	31	3
0	0	238	47	42	0	35	1
885285	61593	173	458	74	0	60	1
30373876	17950900	5087	457	69	3	60	1
31550025	1896322	2638	456	71	14	48	1
20577479	1270936	6210	455	55	3	46	2
33891476	2000300	5357	455	44	2	36	2
2100199	1747430	368	455	50	2	42	4
802	12845175	22	455	37	2	32	1
4616155	11167992	196	454	37	1	33	1
133044	900824	20	454	74	0	60	1
2207867	128935	62	453	55	0	48	2
689043	1267647	114	452	31	0	28	2
442510	1357171	499	451	71	1	60	3
3124537	10696265	422	451	71	2	55	4
33057268	26295903	2612	450	85	3	63	1
1702896	1023008	354	449	70	1	51	5
127734	439769	43	449	100	100	100	2
13152	4086776	13	449	76	3	52	2
53230	1552231	22	448	41	2	34	1
4590429	1045549	816	446	41	4	33	1
1034220	3644838	551	446	66	1	50	4
1185365	4732469	236	443	82	4	65	3
1253587	250508	275	440	33	1	27	1
8810012	283540	432	434	27	0	24	3
902612	2041657	127	434	70	30	35	5
0	0	228	257	31	0	30	1
1684664	5379492	385	432	64	2	51	2
2891559	7114227	149	432	56	1	50	1
27486715	2373268	3309	430	57	3	44	4
10966057	3415640	2736	430	62	1	55	1
517059	22293991	28	430	60	0	49	3
33312853	1844930	4815	429	79	2	61	1
9126116	3412709	558	429	59	4	44	1
536692	2426862	114	429	62	7	48	2
1033365	27751757	137	427	71	1	63	1
116616	2416933	12	427	34	1	30	1
5395708	2157741	260	425	40	1	36	1
449117	13247431	46	425	47	1	41	2
176607	4003904	16	425	56	0	51	1
33257162	3581807	4328	424	48	4	38	2
17020603	1934416	833	423	69	5	44	4
4385910	4756106	498	423	53	3	44	3
196961	1068988	52	423	55	1	47	2
33169	351850	20	423	88	3	59	1
751905	669229	100	421	25	1	22	2
52	277626	37	421	45	0	40	2
0	547152	475	420	50	1	44	2
261072	1909250	43	419	62	0	38	1
5935396	678916	541	417	77	1	59	3
5094695	768240	131	416	37	5	29	2
3803436	1301988	352	415	55	1	38	3
113973	4359005	22	412	59	1	52	1
368633	466792	60	411	20	0	18	1
6514533	4745116	464	408	82	3	54	1
8328579	660073	335	408	38	1	33	1
4849	88896	21	407	55	0	49	2
7377864	1754165	598	406	65	2	55	1
403324	774873	185	406	17	0	15	1
4603158	5895431	664	405	72	3	50	1
5120770	9607992	195	405	100	100	100	1
1001285	1738298	180	403	16	2	12	1
210761	631516	49	403	79	0	50	2
4480	82321	66	402	62	0	49	2
12106704	604086	2613	399	58	1	50	2
13417070	1231685	1619	399	63	3	50	5
7474274	1769919	703	399	55	3	44	4
1580468	14508724	108	399	47	1	40	1
38387	305931	13	399	65	0	49	3
390285	7768477	14	398	31	1	26	2
30275672	10011811	3052	397	51	2	41	2
13293352	13557454	588	397	39	1	34	2
1464232	3211593	78	396	48	0	42	1
5010340	1298650	136	394	67	1	50	1
17001522	2434578	2528	393	25	1	21	1
397703	1097502	46	392	82	9	56	2
3908183	1354743	777	391	90	4	77	3
425463	1197129	20	391	81	6	64	1
58288	361148	263	389	20	2	16	1
3050119	3941350	525	388	64	2	52	5
0	690001	15	387	21	1	18	2
433343	3163347	55	386	69	1	53	2
25527423	3196690	2052	383	86	5	65	1
3491872	19261703	191	380	28	1	24	1
1761211	23579975	190	380	47	4	31	8
305462	729662	194	379	86	2	75	2
1478447	0	200	702	55	10	40	3
760075	1372581	123	379	44	3	37	3
342886	334773	85	379	45	0	37	2
615267	1309127	75	379	62	7	46	2
1881004	245121	336	378	38	0	34	2
3257170	493015	39	377	45	0	42	1
11734	1962	19	377	7	0	5	1
54842	1236942	18	376	58	0	35	1
4772417	24694029	2637	375	28	2	23	1
28439	75918	5116	374	45	1	38	3
2101622	6082158	111	374	75	0	48	3
164940	373316	25	374	56	1	45	1
27985013	1846388	655	373	55	1	45	2
98079	2996324	84	370	82	1	47	3
949348	455861	58	370	57	4	47	4
637903	76877	98	369	60	5	43	2
1466582	2621628	202	368	47	1	39	1
15308789	3559864	2155	365	77	3	60	1
6332654	4905141	498	365	39	1	34	1
1436848	1332622	298	365	73	3	57	1
470180	1612073	150	363	32	1	27	2
38855	25224558	3904	362	60	13	39	2
1244705	907187	159	362	62	1	51	1
13928196	2175342	948	361	82	3	63	2
225534	4655794	14	361	55	0	45	1
1201007	4625743	42	360	35	1	25	2
9292	445830	122	359	41	0	36	1
255358	530072	76	357	58	1	48	2
249163	8193086	35	356	39	0	27	1
284107	3652193	12	356	73	1	67	1
309533	1049141	527	354	60	1	48	2
318772	3400086	55	353	70	1	44	1
12643061	66119637	290	351	66	2	50	3
6884	798414	40	351	61	1	50	2
6671	19576	264	350	76	1	56	1
31971671	1684154	4623	349	72	2	57	1
3080513	4771968	198	348	70	2	51	3
1176136	328030	190	348	39	1	30	2
130507	2990413	32	348	59	2	51	1
8080328	5899164	412	346	65	1	59	1
155877	199007	13	346	74	0	58	3
1203046	2946042	127	345	78	12	50	2
520	145495	16	345	52	4	39	1
3913983	822325	1053	344	36	1	30	1
312674	20239	27	344	28	0	26	1
2394110	531061	522	343	80	7	58	2
895494	717512	173	343	45	1	38	2
7829451	4800732	1324	341	88	5	68	4
1023431	2453699	159	341	71	8	52	2
4351814	2685691	359	340	69	3	54	2
34151672	1777829	2677	339	70	4	56	1
215570	877676	257	339	76	1	59	1
985806	2997536	112	339	59	1	43	2
3619294	2910341	231	338	57	0	48	5
703835	3489315	116	338	89	2	78	2
2863912	11829583	234	337	76	2	64	5
1784973	15558563	188	336	50	0	33	5
1998580	7879079	146	336	63	3	45	4
1882530	4193897	123	336	40	1	34	2
65686	587121	22	336	42	2	30	2
4062833	2694906	526	333	68	1	52	1
3248027	12686257	308	333	62	2	44	2
2091660	4409324	542	332	68	1	56	3
23646703	1930481	3165	331	88	5	69	2
21791	15874	20	331	44	0	38	1
14178216	764859	2391	329	48	0	41	1
25692704	2429523	5087	328	72	2	61	4
2577229	3239616	473	328	71	6	56	1
3261809	1527462	811	327	54	2	46	3
205153	559855	670	327	26	1	22	4
880162	4613484	144	326	20	1	14	2
307685	0	176	1124	75	3	47	2
222347	2335749	45	326	77	1	54	2
58275970	1430504	4422	325	52	2	43	3
2174317	168908	551	325	76	1	59	1
1050997	166296	133	323	100	100	100	2
1701861	4485537	107	323	69	1	55	1
3015412	2013754	265	321	49	0	42	4
9571	477050	12	321	64	1	46	1
54602956	987613	4376	320	66	2	52	1
880426	7562291	205	319	61	1	51	3
25042513	1235715	3862	318	70	1	62	3
16603102	1535086	3118	317	69	2	58	3
13324871	1874652	1959	317	86	2	67	1
573299	786073	110	317	44	1	39	3
9022384	632532	2831	316	67	4	51	1
14882236	1544382	1786	316	49	2	41	1
558206	0	168	1696	59	6	42	3
4528825	698793	386	315	51	2	41	2
172534	7549885	44	314	38	3	32	4
24615590	1226862	4503	313	53	1	45	3
3466972	966287	257	312	12	1	9	1
28674	791775	197	311	34	1	30	1
59377	72831	34	311	30	0	27	2
903291	605985	127	310	55	1	40	1
7511829	5304224	191	309	41	1	33	2
6726	1242261	36	309	68	5	53	2
774218	0	165	2697	60	12	38	3
0	36274	1533	308	77	1	65	2
5374795	1539806	44	308	60	0	53	2
3967918	2193795	676	307	52	0	44	1
2324558	1879097	356	307	38	2	33	3
6604903	5739382	290	307	50	0	36	2
11704913	1112583	1360	306	78	3	63	2
989198	323076	185	306	46	3	37	2
1462733	1845409	125	306	47	1	42	1
1962367	9832256	83	305	56	0	49	1
696254	523851	272	304	64	1	50	1
2072052	3822554	507	303	45	1	39	1
4238082	3787941	492	303	21	2	17	1
6476860	4991139	343	303	36	0	33	1
8061856	1055086	297	303	62	5	48	4
3166781	4757995	352	302	76	2	59	2
273096	314039	27	302	41	0	27	4
10813	1455984	21	302	64	0	51	2
626029	831847	40	301	72	0	58	1
4981931	5519439	362	299	71	1	59	2
56241205	1533637	4683	297	42	1	36	1
5995309	584387	1221	297	57	1	47	2
32722645	6767238	4257	296	62	2	54	1
3182433	1584443	537	296	56	1	46	1
635706	4447919	107	296	81	2	66	3
29769	50475	25	296	60	5	47	1
5412219	592431	325	295	12	0	11	1
688187	875023	150	295	48	2	42	2
217698	445446	29	295	44	0	40	1
164705	351975	14	295	79	1	58	1
3924223	2110912	267	294	79	3	66	3
954012	5962884	99	292	56	2	38	3
3621686	1564019	1020	291	53	2	45	1
11823871	898128	721	291	60	2	45	2
2051389	6086112	185	291	69	4	44	5
3187719	343374	193	290	100	100	100	1
182228	3871543	25	290	68	2	49	2
6692518	203351	306	289	68	2	59	4
3049773	8094516	600	288	71	0	50	4
11349	618168	31	287	60	4	50	1
407871	1432484	27	287	63	1	54	2
126436	5503913	22	287	81	1	58	1
23306314	1396124	2466	286	68	2	55	2
6473810	4114283	833	285	78	10	53	5
527733	252027	131	284	52	0	49	2
768937	2144640	51	284	31	0	28	2
0	674706	22	283	23	1	20	3
51128699	1119110	4609	282	79	2	66	3
13235816	1414520	1030	282	80	2	59	2
2196144	1432865	679	282	56	1	43	5
2841829	1801217	533	281	42	2	36	3
1892123	574299	350	281	72	1	57	3
51730	105783	172	281	33	0	30	1
11858	298334	29	279	51	1	43	1
927392	142656	835	278	64	0	57	1
2023769	3497533	155	277	56	1	41	1
112487	507107	32	277	68	1	53	2
4284462	1696787	1630	276	84	2	61	1
686820	1942534	928	276	71	3	59	3
0	453740	192	276	82	2	44	2
363514	4411443	35	275	41	0	33	2
1660933	35353	24	275	37	0	35	1
16542491	1135047	1719	274	48	2	39	2
25717632	1473881	1666	274	57	3	47	1
480547	8176257	75	274	46	0	39	2
514905	826578	64	274	50	1	45	2
2001605	564493	221	273	39	1	34	1
1155721	8037082	133	273	64	11	43	3
16456877	376012	747	272	40	0	34	1
251080	2624349	140	272	61	0	51	3
159857	4658780	51	272	26	0	23	2
1087356	742289	444	271	60	4	49	2
101847	732333	102	271	35	0	31	2
128804	2540125	48	271	53	0	42	2
520774	91630	43	271	96	1	53	1
245798	409672	30	271	62	0	49	2
4184514	1972505	297	269	51	1	39	1
1874454	1834287	197	269	61	1	51	3
14537483	997269	1190	268	84	5	66	1
963849	9486264	103	268	57	0	49	2
25678213	1153695	2192	267	88	6	66	2
15755628	846859	487	266	84	2	70	2
0	0	136	34	71	0	62	1
116858	1040450	33	265	28	0	26	1
36910	457339	21	265	59	1	54	1
252431	6901487	15	265	60	1	46	3
140007	2650575	14	265	85	0	62	1
64741	1675119	42	261	59	1	50	4
344374	1392620	31	260	72	1	62	2
12616546	1427134	779	258	54	0	47	3
501782	3859850	78	258	87	2	73	3
25668503	2962188	2617	257	41	1	34	1
10136154	1430174	1000	257	72	3	58	1
20164266	794693	584	257	63	0	51	2
127612	325622	38	257	19	4	13	1
418409	305102	34	257	40	0	36	1
16185220	2866559	924	256	78	8	51	5
2773458	9492828	640	256	60	1	50	1
230388	2520173	24	255	33	0	28	1
5423288	840627	649	254	30	2	26	2
9684424	2805755	140	254	50	0	44	4
379968	1042578	36	254	41	0	37	1
18944581	889021	2648	253	75	1	67	1
21815513	3223483	2131	252	68	2	56	2
2903089	1807095	454	252	53	1	46	4
5205865	2375679	223	251	35	0	32	1
6633620	4537092	541	250	65	0	50	5
2339749	1946742	413	250	74	3	54	2
3495995	612317	468	249	67	1	52	2
1322130	600560	123	249	12	0	11	2
100538	102180	251	248	64	1	54	1
9245233	1026393	1513	247	37	3	32	1
497624	441987	36	247	42	1	37	2
3481165	1327354	593	246	60	1	47	1
1166797	1097540	228	246	69	5	51	1
21459	304296	30	246	60	0	49	1
244449	685394	61	243	75	12	50	1
2659390	2180719	249	242	30	1	25	1
22930418	3404264	635	241	69	1	60	2
262880	157072	25	241	60	0	49	2
452894	3415743	18	241	54	3	42	1
3123750	845689	290	240	49	2	41	1
2464068	12719005	287	240	52	2	44	1
2180195	1821996	113	240	58	1	51	2
1483567	2601445	97	240	46	0	41	1
1227914	13380090	33	240	37	5	28	2
6603	80743	1205	239	49	2	41	1
17463851	2539491	333	239	47	0	42	2
96326	1055163	16	239	35	1	32	2
20204	353123	8	239	23	1	19	1
4880899	1028959	463	238	53	2	42	3
2324687	704873	1295	237	80	2	67	1
2604619	13942304	206	237	44	1	37	3
100877	153471	1975	236	48	1	42	2
4549850	711023	537	236	59	1	47	3
18804	104364	12	236	56	0	51	1
6838	519729	12	236	74	1	65	5
13390	7677	125	235	16	0	15	1
622492	912894	39	235	75	3	61	1
8227436	622130	434	234	28	0	24	4
2433858	1228341	397	234	53	0	41	3
1151158	1037546	176	234	25	2	22	1
306584	1056022	60	234	45	0	40	1
2513181	553513	1013	233	82	3	70	1
6613180	617018	905	233	74	1	57	2
8888283	1250498	483	233	59	2	46	3
194649	162661	38	233	73	0	46	2
49939	174951	21	233	73	0	35	1
1942383	1445183	268	232	45	0	40	3
1574663	0	112	508	65	0	54	1
18473155	846960	2111	231	86	2	68	1
7272753	1284625	1015	231	63	2	50	1
151646	1409899	20	231	48	1	41	2
44935	410652	15	231	75	1	53	1
55189562	906092	4344	230	43	1	37	1
14591	35486	1972	230	32	1	27	2
753634	3462116	278	230	67	0	54	2
494296	1374590	93	230	64	1	53	2
17945528	2495786	2475	229	82	4	57	3
1933382	4224913	30	229	66	0	42	2
18859766	3706635	2690	228	64	1	50	3
25358601	2182987	4174	227	62	2	51	2
182225	2338257	936	227	57	0	48	1
130062	502576	232	227	20	1	17	2
750716	7853258	148	227	20	0	18	1
239115	2105310	30	227	57	4	45	2
520686	675009	53	226	83	1	44	2
449668	751323	135	225	15	0	13	1
2017	99290	35	225	56	0	48	2
508302	1353356	313	224	51	2	39	2
24058	129009	28	223	53	0	51	2
14018556	1261496	1321	221	88	4	63	2
7314760	430368	624	221	61	1	51	1
340082	601237	42	221	29	2	25	1
6328406	4638936	41	221	29	3	22	4
436647	1070320	82	220	50	1	44	2
828345	540499	171	218	37	2	31	2
31806536	8475559	79	218	51	1	42	1
284487	722916	19	218	55	2	46	1
56127359	1937255	4545	217	65	2	54	2
2746565	3546527	247	217	73	2	57	2
2076193	4592768	127	217	81	1	56	3
25321	1177594	81	214	42	1	34	1
1958922	20550281	66	214	35	1	29	1
19757898	2091029	803	213	75	3	61	1
2817018	684849	354	213	58	1	48	1
554643	661318	79	213	57	2	44	3
64431523	3034908	1831	212	74	1	54	2
1487058	1532532	574	212	65	3	52	1
1788332	2301595	452	212	40	0	34	4
432195	2666023	78	212	74	1	48	2
1465527	5331728	184	211	37	0	31	3
82600	914477	49	211	89	0	70	3
15421	564262	12	211	46	1	42	2
5280465	1962382	529	210	62	2	52	1
5705115	5386326	429	210	48	0	43	2
936316	6037218	82	210	66	1	51	1
4280366	11773637	34	209	71	0	58	1
69860	664721	18	209	62	3	46	1
42573670	2817009	2273	208	70	2	54	1
2397698	990844	339	208	76	2	64	2
2988229	458973	1404	207	100	100	100	2
645979	502827	100	207	70	1	58	1
16239	0	99	983	59	3	43	1
2325	522556	10	206	43	1	35	1
34025789	1994495	2411	205	69	2	57	3
59770178	1992782	3192	204	54	2	43	1
5589656	184226	629	204	53	2	42	2
446445	2613646	164	204	82	2	65	3
37222	556545	6	204	22	2	19	1
2107289	1082114	344	203	63	1	51	2
244445	1850929	29	203	57	0	51	1
4146497	727254	422	202	74	1	59	3
467038	1336936	51	202	66	1	50	1
25022	849252	17	202	22	0	20	1
2835	112524	12	202	54	0	40	2
2011026	30875383	205	200	62	1	51	1
1236194	405631	36	200	57	0	49	2
4970804	31606800	22	200	56	0	49	3
205360	802870	16	200	37	0	35	1
7936	685744	3	200	69	1	61	1
39961988	1590026	3363	199	69	1	59	1
32380	134077	31	199	64	0	56	1
91696	311416	16	199	86	1	73	2
6749	761773	33	198	66	0	54	2
323476	513920	29	198	42	0	37	1
639963	366239	23	198	62	23	33	2
70945	3207759	8	198	61	1	56	2
11266902	39746	1565	197	79	3	50	3
252449	504546	3	197	39	0	35	1
6557070	374780	997	196	82	2	58	2
995885	665377	265	196	67	3	44	1
3557361	6499577	182	196	61	1	51	2
87607	635137	13	196	23	1	18	1
3959	489051	2	196	33	4	26	1
803	493595	1	196	77	1	68	1
622797	787964	166	195	21	1	18	4
932190	0	88	615	59	0	40	1
140591	1530543	17	195	33	1	30	2
1728	494376	2	195	74	1	17	1
6825656	771583	680	194	66	2	53	1
162672	74610	298	194	46	0	42	2
1848398	9986603	158	194	100	100	100	1
45486405	1345451	1740	193	54	1	45	1
1150229	463486	45	193	90	0	60	3
59084	450573	38	193	56	1	46	2
